cnt,material,product_uid
1,Plastic,210703.0
1,Bronze,210708.0
1,Steel,210714.0
1,PVC,210715.0
1,Steel,210717.0
1,Rubber,210718.0
1,Brass,210721.0
1,Wood,210723.0
1,Composite,210724.0
1,Plastic,210732.0
1,Vinyl,210733.0
1,Copper,210734.0
1,Galvanized Steel,210736.0
1,Steel,210738.0
1,Cast Metal,210739.0
1,plated steel,210744.0
1,Galvanized Steel,210745.0
1,Metal,210750.0
1,Steel,210759.0
1,Fiberboard,210763.0
1,Steel,210768.0
1,Copper,210770.0
1,Laminate,210773.0
1,Plastic,210778.0
1,Hard plastic,210791.0
1,Copper,210792.0
1,Aluminum,210793.0
1,Steel,210795.0
1,Plastic,210796.0
1,Metal,210797.0
1,Cast Iron,210804.0
1,Copper,210805.0
1,PVC,210806.0
1,Brass,210807.0
1,Metal,210808.0
1,Brass,210809.0
1,Zinc,210810.0
2,metal Steel,210813.0
1,Metal,210814.0
1,Metal,210819.0
1,Plastic,210821.0
1,Concrete,210823.0
1,Fiberglass,210826.0
1,pvc,210829.0
1,Zinc,210830.0
1,Polyurethane,210831.0
1,Polypropylene,210837.0
1,Plastic,210838.0
1,Steel,210841.0
1,Composite,210844.0
1,Metal,210845.0
1,Resin,210847.0
1,Aluminum,210852.0
1,Metal,210853.0
1,Rubber,210854.0
1,Rubber,210862.0
1,Polyester,210865.0
1,Plastic,210868.0
1,Ceramic,210872.0
1,Glass,210874.0
1,Plastic,210875.0
1,Vinyl,210876.0
1,Plastic,210878.0
1,PVC,210880.0
1,Metal,210881.0
1,Aluminum,210882.0
1,Galvanized Steel,210884.0
1,PVC,210885.0
1,Plastic,210891.0
1,Metal,210896.0
1,Wood,210898.0
1,Stainless Steel,210900.0
1,VINYL FABRIC AND METAL FRAME,210901.0
1,Cast Metal,210902.0
1,Steel,210910.0
1,Cork,210913.0
1,Vitreous China,210915.0
1,Wood,210918.0
1,Brass,210922.0
1,Metal,210927.0
1,Steel,210928.0
1,Laminated Particle Board,210936.0
1,Vinyl,210942.0
1,PVC,210943.0
1,Polypropylene,210944.0
1,Polyester,210949.0
1,Plastic,210953.0
1,Vitreous China,210956.0
1,Cotton,210957.0
1,Wood,210959.0
2,MDF / Composite Wood Wood,210963.0
1,Red Oak,210964.0
1,Metal,210967.0
1,Plastic,210968.0
1,Aluminum,210969.0
1,Polyester,210973.0
1,Vinyl,210979.0
1,abs,210985.0
1,Steel,210989.0
1,Steel,210997.0
1,Steel,211003.0
1,Steel,211006.0
1,Galvanized Steel,211007.0
1,Stainless Steel,211014.0
1,Plastic,211015.0
1,Rubber,211018.0
1,Aluminum,211021.0
1,Neodymium,211022.0
1,Steel,211023.0
1,Plastic,211027.0
1,Vinyl,211028.0
1,Polyethylene,211030.0
1,Aluminum,211031.0
1,"MATEL,PAPER,MDF,PB",211034.0
1,Composite,211036.0
1,Metal,211038.0
1,Steel,211042.0
1,Wood,211044.0
1,Manila,211045.0
1,Chrome-Plated Steel,211050.0
1,Polyester,211052.0
1,Vinyl,211055.0
1,Steel,211057.0
1,Vinyl,211060.0
1,Nylon,211061.0
1,Vitreous China,211063.0
1,Alloy,211064.0
1,Wood,211066.0
1,Wood,211073.0
1,Polypropylene,211074.0
1,Plastic,211075.0
1,Plastic,211079.0
1,Metal,211082.0
1,Galvanized Steel,211085.0
1,Steel,211086.0
1,Faux wood,211089.0
1,Metal,211092.0
1,Steel,211097.0
1,Steel,211098.0
1,Steel,211099.0
1,Polyurethane,211102.0
1,Composite,211103.0
1,Polypropylene,211104.0
1,Slate,211105.0
1,Fiberglass,211108.0
1,Aluminum,211110.0
1,Polypropylene,211111.0
1,Galvanized Steel,211119.0
1,Steel,211122.0
1,Stone,211124.0
1,Rubber,211129.0
1,Plastic,211131.0
1,Steel,211133.0
1,Vinyl,211137.0
1,Manufactured from CARB2 compliant laminated particle panels,211139.0
1,Wood,211145.0
1,Brass,211151.0
1,Concrete,211154.0
1,Metal,211155.0
1,Steel,211156.0
1,Steel,211157.0
1,Solid Brass,211162.0
1,Stainless Steel,211163.0
1,PVC,211166.0
1,Plastic,211170.0
1,Metal,211173.0
1,Metal,211178.0
1,Brass,211181.0
1,Plastic,211190.0
1,Iron,211191.0
1,Vinyl,211199.0
1,Wood,211203.0
1,Steel,211204.0
1,Wood,211211.0
1,Zinc,211217.0
1,Metal,211223.0
1,Vinyl,211225.0
1,Stainless Steel,211226.0
1,Aluminum,211227.0
1,Wood,211237.0
1,Copper,211239.0
1,Nylon,211240.0
1,Plastic,211242.0
1,Metal,211246.0
1,Polyethelyne,211247.0
1,Polypropylene,211251.0
1,Plastic,211252.0
1,Glass,211255.0
1,Stainless Steel,211256.0
1,Iron,211258.0
1,Nylon,211262.0
1,Stainless Steel,211265.0
1,Fiberglass,211269.0
1,Stainless Steel,211270.0
1,Wood,211271.0
1,Zinc,211275.0
1,Polyurethane,211277.0
1,Composite,211278.0
1,Polyester,211280.0
1,Polycarbonate,211282.0
1,Plastic,211288.0
1,Wood,211292.0
1,Fiberglass,211300.0
1,Polyurethane,211301.0
1,Steel,211303.0
1,Steel,211305.0
1,Solid Brass,211314.0
1,PVC,211315.0
1,Wood,211318.0
1,Steel,211321.0
1,Stainless Steel,211325.0
1,Zinc,211330.0
1,Plastic,211333.0
1,Stainless Steel,211335.0
1,Aluminum,211345.0
1,viscose fabric,211357.0
1,Steel,211358.0
1,Metal construction,211359.0
1,Ceramic,211361.0
1,Rubber,211371.0
1,PVC,211372.0
1,Steel,211373.0
1,Zinc,211378.0
1,Steel,211382.0
1,Brass,211387.0
1,Steel,211389.0
1,Alloy,211394.0
1,Brass,211396.0
1,Steel,211398.0
1,Steel,211399.0
1,Plastic,211404.0
1,Glass,211407.0
1,Brass,211409.0
1,Wood,211411.0
1,Polyester mesh,211412.0
1,abs,211416.0
1,Wood,211423.0
1,Particle Board,211425.0
1,Steel,211430.0
1,Metal,211432.0
1,Glass,211437.0
1,Plastic,211440.0
1,Cast Iron,211442.0
1,Composite,211445.0
1,Wood,211446.0
1,Vitreous China,211449.0
1,Copper,211452.0
1,Metal,211453.0
1,Steel,211455.0
1,Brass,211467.0
1,Plastic,211470.0
1,Vinyl,211471.0
1,Steel,211474.0
1,Polycarbonate,211478.0
1,Metal,211480.0
1,Nylon,211482.0
1,Copper,211484.0
1,Metal,211485.0
1,Plastic,211486.0
1,Brass,211488.0
1,Acrylic,211489.0
1,Vinyl,211494.0
1,Composite,211498.0
1,Polyurethane,211499.0
1,Steel,211503.0
1,Stainless steel,211504.0
1,Metal,211505.0
1,Chrome,211513.0
1,"Metal, Wood",211514.0
1,Galvanized Steel,211515.0
1,Steel,211518.0
1,Wood,211524.0
1,Fabric,211526.0
1,Metal,211529.0
1,Solid Brass,211530.0
1,Fiberboard,211531.0
1,Metal,211533.0
1,MDF,211534.0
1,Plastic,211535.0
1,Plastic,211538.0
1,Wood,211541.0
1,Plastic,211547.0
1,abs,211548.0
1,Stainless Steel,211551.0
1,Plastic,211552.0
1,Metal,211554.0
1,Fiberglass,211555.0
1,Vinyl,211557.0
1,Polyester,211562.0
1,Metal,211563.0
1,Polyurethane,211570.0
1,Plastic,211571.0
1,Cast Iron,211577.0
1,Metal,211578.0
1,Acrylic,211579.0
1,Granite,211582.0
1,Fiberglass,211583.0
1,Nylon,211586.0
1,Steel,211590.0
1,Plastic,211595.0
1,Composite,211596.0
1,Vinyl,211600.0
1,PVC,211607.0
1,Steel,211609.0
1,Brass,211610.0
1,Acrylic,211614.0
1,Ceramic,211620.0
1,Nylon,211622.0
1,Wood,211625.0
1,Vinyl,211626.0
1,Polyurethane,211629.0
1,Rubber,211630.0
1,Aluminum,211631.0
1,Metal,211632.0
1,Plastic,211633.0
1,PVC,211637.0
1,PVC,211640.0
1,Composite,211641.0
1,Metal,211642.0
1,Plastic,211654.0
1,Cast Iron,211655.0
1,Cotton,211658.0
1,Composite,211660.0
1,PVC,211666.0
1,mdf,211669.0
1,PVC,211671.0
1,Nylon,211672.0
1,Metal,211674.0
1,Metal,211681.0
1,Metal,211682.0
1,Plastic,211683.0
1,Stainless Steel,211685.0
1,Galvanized Steel,211686.0
1,Steel,211690.0
1,Aluminum,211699.0
1,Acrylic,211700.0
1,Foam,211701.0
1,Acrylic,211705.0
1,Stainless Steel,211706.0
1,Nylon,211707.0
1,Steel,211708.0
1,PVC,211711.0
1,Vinyl,211712.0
1,Brass,211715.0
1,Zinc,211717.0
1,PVC,211721.0
1,Metal,211722.0
1,Vitreous China,211730.0
1,Metal,211733.0
1,Polyurethane,211737.0
1,Metal,211738.0
1,Steel,211740.0
1,Concrete,211741.0
1,Brass,211744.0
1,Composite,211752.0
1,Steel,211754.0
1,Fiberglass,211755.0
1,Glass,211762.0
1,Metal,211768.0
1,Steel,211771.0
1,Wire,211774.0
1,Steel,211776.0
1,Brass,211777.0
1,Galvanized Steel,211778.0
1,Steel,211779.0
1,Copper,211782.0
1,Laminate,211784.0
1,Acrylic,211787.0
1,Laminate,211788.0
1,PVC,211791.0
1,Wood,211796.0
1,Plastic,211797.0
1,Acrylic,211798.0
1,Plastic,211799.0
1,Metal and Vinyl,211802.0
1,Plastic,211803.0
1,Vinyl,211804.0
1,Brass,211805.0
1,Galvanized Steel,211809.0
1,Metal,211810.0
1,Wood,211816.0
1,Steel,211818.0
1,Brass,211826.0
1,Galvanized Steel,211827.0
1,Zinc,211831.0
1,wood,211836.0
1,Brass,211837.0
1,Polyurethane,211845.0
1,Wood,211846.0
1,abs,211847.0
1,PVC,211848.0
1,Laminate,211851.0
1,mdf,211859.0
1,Steel,211862.0
1,Plastic,211867.0
1,PVC,211870.0
1,Plastic,211873.0
1,Aluminum,211874.0
1,Metal,211875.0
1,Select Hardwoods and Composite Wood,211878.0
1,Porcelain-coated steel,211879.0
1,Polyurethane,211884.0
1,Bronze,211891.0
1,Acrylic,211894.0
1,Wood,211898.0
1,Composite,211902.0
1,Aluminum,211904.0
1,Vinyl,211905.0
1,Wire,211906.0
1,Vinyl,211908.0
2,Stainless Steel Stainless steel,211912.0
1,Aluminum,211914.0
1,Plastic,211916.0
1,Laminate,211917.0
1,Wood,211919.0
1,Metal,211920.0
1,Steel,211922.0
1,Stainless Steel,211924.0
1,Clay,211927.0
1,Steel,211929.0
1,Metal,211930.0
1,Iron,211936.0
1,Resin,211941.0
1,Solid Brass,211944.0
1,Steel,211945.0
1,Wood,211953.0
1,Fiberglass,211955.0
1,Aluminum,211957.0
1,Plastic,211960.0
1,Polypropylene,211961.0
1,Stainless Steel,211964.0
2,"Laminate Medium Density Fiberboard, paper, resin (both acrylic and melamine) polyurethane hot metal and olefin hot metal adhesive",211965.0
1,Polyester,211967.0
1,Stainless Steel,211968.0
1,Metal,211975.0
1,Red Oak,211976.0
1,Chrome-Plated Steel,211977.0
1,PVC,211978.0
1,Wood,211980.0
1,Aluminum,211981.0
1,PVC,211983.0
1,Plastic,211985.0
1,Brass,211988.0
1,Aluminum,211989.0
1,Aluminum,211991.0
1,Vinyl,211993.0
1,Zinc,211995.0
1,Steel,211999.0
1,Steel,212000.0
1,Aluminum,212002.0
1,Steel,212004.0
1,Aluminum,212011.0
1,Cast Iron,212012.0
1,Wood,212014.0
1,PVC,212015.0
1,Cedar,212016.0
1,Brass,212020.0
1,Plastic,212021.0
1,Composite,212031.0
1,Plastic,212033.0
1,Polyurethane,212034.0
1,Plastic,212035.0
1,Metal,212036.0
1,Metal,212040.0
1,Ceramic,212044.0
1,Composite,212049.0
1,Metal,212057.0
1,Metal,212061.0
1,Plastic,212065.0
1,Vitreous China,212071.0
1,Metal,212072.0
1,Galvanized Steel,212073.0
1,PVC,212075.0
1,Brass,212077.0
1,Steel,212078.0
1,Wood,212080.0
1,Laminate,212081.0
1,Iron,212082.0
1,Wood,212089.0
1,Cedar,212092.0
1,Metal,212094.0
1,Polyethylene,212097.0
1,Wood,212100.0
1,Stainless Steel,212101.0
1,Composite,212103.0
1,Plastic,212105.0
2,Resin Metal,212106.0
1,Wood,212108.0
1,Metal,212114.0
1,Laminated Particle Board,212116.0
1,Wood,212122.0
1,Plastic,212125.0
1,Cast Metal,212131.0
2,Brass Metal,212132.0
1,Steel,212133.0
1,Metal,212135.0
1,PVC,212137.0
1,Composite,212139.0
1,Vinyl,212141.0
1,Galvanized Steel,212146.0
1,Aluminum,212148.0
1,Brass,212149.0
1,Acrylic,212157.0
1,Natural stone,212158.0
1,Metal,212163.0
1,Stainless Steel,212166.0
1,Composite,212172.0
1,Concrete,212174.0
1,Composite,212177.0
1,Aluminum,212182.0
1,Acrylic,212183.0
1,Metal,212184.0
1,Steel,212188.0
1,Metal,212189.0
1,Steel,212190.0
1,Aluminum,212193.0
1,Ceramic,212194.0
1,Brown Fabric,212196.0
1,Pine Wood,212197.0
1,Plastic,212198.0
1,Steel,212199.0
1,Stainless Steel,212207.0
1,Wood,212215.0
1,Steel,212229.0
1,Plastic,212232.0
1,Brass,212233.0
1,Metal,212234.0
1,Polypropylene,212239.0
1,Ceramic,212246.0
1,Solid Wood,212247.0
1,Maple,212248.0
1,Steel,212251.0
1,Nylon,212254.0
1,Galvanized Steel,212256.0
1,Aluminum,212258.0
1,Plastic,212259.0
1,Plastic,212260.0
1,Plastic,212261.0
1,Vitreous China,212262.0
1,Wood,212267.0
1,Copper,212270.0
1,Plastic,212272.0
1,Steel,212274.0
1,Metal,212275.0
1,Aluminum,212277.0
1,mdf,212278.0
1,Cast Iron,212279.0
1,Metal,212283.0
1,Metal,212284.0
2,"Laminate Medium Density Fiberboard, paper, Resin (both Acrylic and Melamine), Polyurethane hot metal adhesive and Olefin hot metal adhesive",212285.0
1,Wood,212288.0
1,Fiberglass,212291.0
1,Plastic,212292.0
1,Polyester,212295.0
1,Rubber,212299.0
1,Wood,212301.0
1,Iron,212312.0
1,Polypropylene,212315.0
1,Vitreous China,212316.0
1,Travertine,212317.0
1,Metal,212319.0
1,Stamped Steel,212322.0
1,Zinc,212328.0
1,Wood,212329.0
1,Brass,212330.0
1,Galvanized Steel,212336.0
1,Metal,212340.0
1,Rubber,212353.0
1,Aluminum,212354.0
1,Acrylic,212356.0
1,Steel,212357.0
1,Polypropylene,212359.0
1,Brass,212360.0
1,Rubber,212361.0
1,Metal,212362.0
1,Cast Iron,212363.0
1,Metal,212366.0
1,Wood,212367.0
1,Vinyl,212369.0
1,Plastic,212370.0
1,Steel,212371.0
1,Aluminum,212375.0
1,Polyester,212378.0
1,Aluminum,212381.0
1,Bamboo,212382.0
1,PVC,212384.0
1,PVC,212386.0
1,Plastic,212393.0
1,Composite,212394.0
1,Steel,212396.0
1,PVC,212398.0
1,Composite,212399.0
1,Manufactured from certified Environmentally Preferred laminated particle panels.,212402.0
1,Plastic,212409.0
1,Metal,212414.0
1,Ceramic,212417.0
1,Metal,212418.0
1,Steel,212419.0
1,Vinyl,212421.0
1,Galvanized Steel,212424.0
1,Plastic,212428.0
1,Wood,212430.0
1,Laminate,212431.0
1,Brass,212434.0
1,Rubber,212436.0
1,Zinc,212437.0
1,Steel,212438.0
1,Metal,212440.0
1,Stainless Steel,212443.0
1,Cedar,212449.0
1,Acrylic,212452.0
1,Leather and Wood,212453.0
1,Steel,212457.0
1,Steel,212458.0
1,Steel,212464.0
1,Wood,212465.0
1,Steel,212466.0
2,Cast Acrylic Acrylic,212467.0
1,Aluminum,212470.0
1,Metal,212473.0
1,Resin,212474.0
1,Wood,212478.0
1,Vinyl,212480.0
1,Composite,212484.0
1,Cloth,212495.0
1,Steel,212496.0
1,Metal/Wood,212503.0
1,Aluminum,212505.0
1,Fiber,212506.0
1,Steel,212509.0
1,Stainless Steel,212510.0
1,Steel,212515.0
1,Bronze,212516.0
1,Brass,212524.0
1,Stainless Steel,212534.0
1,faux leather,212539.0
1,Aluminum,212540.0
1,Solid Hardwoods & Veneer,212541.0
1,Galvanized Steel,212546.0
1,Wood,212547.0
1,Metal,212553.0
1,Metal,212556.0
1,Rubber,212557.0
1,Polyurethane,212559.0
1,Wood,212563.0
1,Wood,212566.0
1,Brass,212568.0
1,Brass,212571.0
1,Multi-Surface,212576.0
1,Galvanized Steel,212580.0
1,Composite,212581.0
1,Plastic,212585.0
2,Steel steel,212593.0
1,Vitreous China,212594.0
1,Vinyl,212601.0
1,Steel,212605.0
1,Composite,212612.0
1,Nylon,212618.0
1,Steel,212621.0
1,Steel,212622.0
1,Vinyl,212635.0
1,Cotton,212636.0
1,Ceramic,212637.0
1,Plastic,212640.0
1,Stainless Steel,212641.0
1,Metal,212642.0
1,Copper,212648.0
1,Fiberglass,212649.0
1,Fiberglass,212650.0
1,Polyester,212652.0
1,Metal,212659.0
1,Steel,212668.0
1,Brass,212670.0
1,Steel,212671.0
1,Wood,212675.0
1,Nylon,212678.0
1,Metal,212679.0
1,Galvanized Steel,212685.0
1,Brass,212686.0
1,Vinyl,212687.0
1,Steel,212689.0
1,Plastic,212696.0
1,Steel,212703.0
1,Wood,212709.0
1,Wood,212710.0
1,Wood,212712.0
1,Acrylic,212713.0
1,Fiberglass,212714.0
1,Paper,212721.0
1,Polyurethane,212724.0
1,Composite,212730.0
1,Galvanized Steel,212732.0
1,Steel,212735.0
1,Plastic,212736.0
1,Metal,212737.0
1,Multi-Surface,212739.0
1,Plastic,212744.0
1,Acrylic,212745.0
1,Stainless Steel,212747.0
1,Vinyl,212749.0
1,pex,212755.0
1,Vinyl,212760.0
1,Metal,212768.0
1,Fiberglass,212771.0
1,Steel,212774.0
1,Resin,212782.0
1,Polyethylene,212784.0
1,Polypropylene,212790.0
1,Canvas,212791.0
2,Zinc Coated Galvanized Steel,212797.0
1,Steel,212798.0
1,"Aluminum, copper and zinc",212800.0
1,Stainless Steel,212807.0
1,Brass,212812.0
1,Plastic,212813.0
1,Cotton,212814.0
1,Galvanized Steel,212816.0
1,Fiberglass Mesh,212821.0
1,Composite,212826.0
1,cpvc,212828.0
1,Solid Hardwoods & Veneer,212830.0
1,PVC,212832.0
1,Metal,212833.0
1,Plastic,212840.0
1,Bamboo,212843.0
1,Stainless Steel,212844.0
1,Aluminum,212847.0
1,Plastic,212848.0
1,Aluminum,212849.0
1,porcleain coated,212852.0
1,Vinyl,212853.0
1,Steel,212856.0
1,PVC,212857.0
1,Stainless Steel,212859.0
1,Resin,212864.0
1,Composite,212867.0
1,Vinyl,212868.0
1,Acrylic,212875.0
1,Zinc,212878.0
2,Plastic Acrylic,212879.0
2,hot dipped galvanized steel Galvanized Steel,212881.0
1,Plastic,212883.0
1,Cement,212884.0
1,Aluminum,212887.0
1,Polyurethane,212891.0
1,Acrylic,212892.0
1,Aluminum,212893.0
1,mdf,212894.0
1,Steel,212895.0
1,Steel,212896.0
1,PVC,212902.0
1,Steel,212904.0
1,Steel,212911.0
1,Steel,212914.0
1,Stainless Steel,212918.0
1,Steel,212921.0
1,Brass,212923.0
1,Polyurethane,212927.0
1,Brass,212934.0
2,Wood Mahogany veneers/metal frame,212935.0
1,Fiberglass,212938.0
1,Glass,212940.0
1,"CARB-compliant, laminated composite wood",212943.0
1,Steel,212944.0
1,Wood,212946.0
1,Composite,212950.0
1,Metal,212951.0
1,Wood,212952.0
1,Steel,212953.0
1,Metal,212956.0
1,Plastic,212960.0
1,Plastic,212962.0
1,Steel,212963.0
1,Plastic,212966.0
1,Steel,212967.0
1,Wood,212968.0
1,Brass,212972.0
1,Metal,212975.0
1,Stainless Steel,212977.0
1,Aluminum,212981.0
1,Steel,212982.0
1,Brass,212985.0
1,Brass,212996.0
1,Stainless Steel,212997.0
1,Concrete,213000.0
1,Plastic,213001.0
1,Plastic,213005.0
1,Travertine,213007.0
2,Steel Steel Rod / Resin Finial,213011.0
1,Plastic,213013.0
1,Wood,213016.0
1,Acrylic,213017.0
1,Multi-Surface,213020.0
1,Metal,213023.0
1,PVC,213024.0
1,Vinyl,213026.0
1,Polyurethane,213027.0
1,Stainless Steel,213028.0
1,Wood,213030.0
1,Aluminum,213032.0
1,Aluminum,213036.0
2,Cast Metal ZINC,213039.0
1,Plastic,213042.0
1,Composite,213043.0
1,Brass,213048.0
1,Brass,213049.0
1,Composite,213055.0
1,Solid Hardwoods & Veneer,213058.0
1,Steel,213059.0
1,Cast Iron,213065.0
1,Carbon Steel,213068.0
1,Polyurethane,213071.0
1,Vitreous China,213073.0
1,Plastic,213075.0
1,Metal,213077.0
1,Plastic,213078.0
1,Manila,213079.0
1,Wood,213081.0
1,tpr,213083.0
1,mdf,213085.0
1,Wood,213086.0
1,Plastic,213089.0
1,Metal,213090.0
1,Vinyl,213094.0
1,Steel,213096.0
1,Metal,213100.0
1,Brass,213105.0
1,Plastic,213108.0
1,Wood,213109.0
1,Polyurethane,213110.0
1,Teak,213112.0
1,Wood,213113.0
1,Steel,213114.0
1,PVC,213116.0
1,Pine,213118.0
1,Bronze,213135.0
1,Metal,213136.0
1,Stainless Steel,213137.0
1,Metal,213138.0
2,"Laminate Medium Density Fiberboard, paper, Resin (both Acrylic and Melamine), Polyurethane hot metal adhesive and Olefin hot metal adhesive",213142.0
1,Metal,213143.0
1,Steel,213145.0
1,Iron,213146.0
1,Wood,213148.0
1,Brass,213155.0
1,Plastic,213156.0
1,Metal,213159.0
2,Malleable Iron Iron,213160.0
2,Polypropylene Plastic Polypropylene,213161.0
1,Stainless Steel,213163.0
1,Aluminum,213167.0
1,Nylon,213175.0
1,Multi-Surface,213179.0
1,Metal,213180.0
1,Plastic,213181.0
1,Gel,213182.0
1,Aluminum,213184.0
1,Zinc,213185.0
1,METAL,213187.0
1,Nylon,213190.0
1,Brass,213194.0
1,Satin,213200.0
1,Plastic,213202.0
1,Wood,213203.0
1,Metal,213208.0
1,Solid Brass,213210.0
1,Aluminum,213217.0
1,Plastic,213219.0
1,Wood,213224.0
1,Fabric,213226.0
1,polyester,213227.0
1,PVC,213228.0
1,Composite,213230.0
1,Composite,213231.0
1,Steel,213238.0
1,copper/nickel,213243.0
1,PVC,213249.0
1,Solid Brass,213250.0
1,Polypropylene,213256.0
1,HDPE(High Density Polethylene),213257.0
1,PVC,213261.0
1,Laminate,213262.0
1,Nylon,213263.0
1,Steel,213264.0
1,Nylon,213274.0
1,Natural Stone,213277.0
1,Metal,213278.0
1,Polycarbonate,213279.0
1,Sandstone,213280.0
1,Fabric,213281.0
1,Metal,213283.0
1,Bamboo,213284.0
1,Steel,213286.0
1,PVC,213288.0
1,Stone,213294.0
1,Wood,213297.0
1,Laminate,213302.0
1,Copper,213304.0
1,abs,213311.0
1,Steel,213312.0
1,Wood,213313.0
1,Plastic,213314.0
1,Plastic,213315.0
1,Brass,213318.0
1,PVC,213322.0
1,Natural stone,213323.0
1,Fabricated From Genuine Wood Veneer/Wood/Particle Board,213324.0
1,Brass,213328.0
1,Plastic,213329.0
1,Polyethylene Terephthalate (PET),213330.0
1,Metal,213331.0
1,Metal,213332.0
1,Laminate,213334.0
2,Zinc/Glass Glass,213335.0
1,Steel,213336.0
1,Stainless Steel,213338.0
1,Wood,213340.0
1,Plastic,213341.0
1,Polyurethane,213344.0
1,Aluminum,213346.0
1,Metal,213349.0
1,Metal,213350.0
1,Acrylic,213353.0
1,Travertine,213354.0
1,Cast Metal,213356.0
1,Fabric,213357.0
1,Gel,213358.0
1,Galvanized Steel,213359.0
1,Plastic,213363.0
1,Galvanized Steel,213365.0
1,Composite,213368.0
1,Steel,213371.0
1,Steel,213374.0
1,Magnesium,213375.0
1,Aluminum,213376.0
1,Metal,213379.0
1,Zinc,213388.0
1,Polyurethane,213389.0
1,Resin,213399.0
1,Metal,213400.0
1,Polyester,213401.0
1,Aluminum,213403.0
1,Stainless Steel,213405.0
1,Metal,213408.0
1,Stainless Steel,213412.0
1,Glass,213419.0
1,Plastic,213420.0
1,Cast Metal,213422.0
1,PVC,213428.0
1,Metal,213435.0
1,Laminate,213436.0
1,Aluminum,213440.0
1,Polyurethane,213441.0
1,Nylon,213443.0
1,Acrylic,213444.0
1,Galvanized Steel,213452.0
1,Cast Metal,213453.0
1,Nickel,213455.0
1,Solid Brass,213457.0
1,PVC,213459.0
1,PVC,213461.0
1,Plastic,213463.0
1,Resin,213465.0
1,Brass,213469.0
1,Brass,213472.0
1,Metal,213477.0
1,Metal,213479.0
1,"Constructed from CARB-compliant, laminated composite woods",213484.0
1,Paper,213486.0
1,Steel,213493.0
1,Nylon,213494.0
1,Vinyl,213498.0
1,Vinyl,213504.0
1,Vinyl,213506.0
1,Metal,213508.0
1,Laminate,213511.0
1,Steel,213512.0
1,Aluminum,213513.0
2,"Laminate Medium Density Fiberboard, paper, Resin (both Acrylic and Melamine), Polyurethane hot metal adhesive and Olefin hot metal adhesive",213516.0
1,Metal,213519.0
1,Vinyl,213520.0
1,PVC,213522.0
1,Composite,213525.0
1,Steel,213527.0
1,Steel,213534.0
1,Wood,213537.0
1,Brass,213538.0
1,Vitreous China,213539.0
1,Aluminum,213541.0
1,Brass,213542.0
1,Metal,213543.0
1,Wood,213544.0
1,"Wood, metal, glass",213546.0
1,Cedar,213548.0
1,Steel,213551.0
1,Beech veneer.,213552.0
1,Plastic,213563.0
1,Wood,213564.0
1,Steel,213566.0
1,Iron,213580.0
1,PVC,213581.0
1,Wood,213583.0
1,Metal,213587.0
1,Cast Metal,213592.0
1,Plastic,213596.0
1,Fiberglass,213608.0
2,"Laminate Medium Density Fiberboard, paper, Resin (both Acrylic and Melamine), Polyurethane hot metal adhesive and Olefin hot metal adhesive",213615.0
1,Plastic,213619.0
1,Wire,213620.0
1,Vitreous China,213625.0
1,Stainless Steel,213626.0
1,Steel,213627.0
1,Vinyl,213630.0
1,Fiberglass,213631.0
1,mdf,213633.0
1,Stainless Steel,213642.0
1,Brass,213647.0
1,Ceramic,213648.0
1,Wood,213655.0
1,Polypropylene,213658.0
1,Metal,213660.0
1,Ceramic,213661.0
1,PVC,213662.0
1,Steel,213663.0
1,Steel,213670.0
1,Metal,213677.0
1,Vinyl,213678.0
1,Plastic,213679.0
1,Laminate,213681.0
1,Steel,213683.0
1,Cast Iron,213687.0
1,Bronze,213688.0
1,Plastic,213689.0
1,Steel,213693.0
1,Metal,213696.0
1,Nylon,213697.0
1,Particle Board,213699.0
1,Cotton,213700.0
1,Composite,213701.0
1,Metal,213702.0
1,PVC,213703.0
1,Steel,213704.0
1,Wood,213706.0
1,Glass,213712.0
1,Laminate,213716.0
1,Brass,213720.0
1,Metal,213725.0
1,Wire,213726.0
1,Polyurethane,213731.0
1,Steel,213732.0
1,Rubber,213737.0
1,Aluminum,213738.0
1,Thermoplastic,213740.0
1,Polyurethane,213745.0
1,Steel,213746.0
1,Brass,213747.0
1,Solid Surface,213748.0
1,Wire,213760.0
1,Brass,213764.0
1,Steel,213765.0
1,Aluminum,213766.0
1,Brass,213772.0
1,"Engineered Wood,Hollow Core,Paper,PVC",213773.0
1,Brass,213774.0
1,Steel,213777.0
1,Steel,213781.0
1,Laminate,213783.0
1,Plastic,213787.0
1,Steel,213789.0
1,Steel,213795.0
1,Ceramic,213798.0
1,Acrylic,213800.0
1,Metal,213804.0
1,Cotton,213807.0
1,Steel,213809.0
1,Stainless Steel,213813.0
1,Stainless Steel,213816.0
2,Carbon Steel Steel,213817.0
1,Brass,213821.0
1,Resin,213822.0
1,steel,213824.0
1,Steel,213827.0
1,Metal,213832.0
1,Resin,213835.0
1,Copper,213837.0
1,Metal,213840.0
1,Steel,213843.0
1,Stainless Steel,213845.0
1,Fiberglass,213850.0
1,Vinyl,213856.0
1,Aluminum,213857.0
1,Nylon,213866.0
1,Stainless Steel,213867.0
1,Zinc,213873.0
1,Laminated Particle Board,213881.0
1,Vinyl,213884.0
1,Coconut Fiber,213886.0
1,Wood,213890.0
1,Plastic,213892.0
1,Solid Brass,213894.0
1,PVC,213897.0
1,Nylon,213902.0
1,Composite,213905.0
